Id,Section,Name,Price,Total Sold,Total Reviews,Shop Location,Revenue,Review Rate,Price Segment,Location Type
4630505420,Bone & Joint Support,**ของแท้ พร้อมส่ง** ไอโกะ แคลเซียมเพิ่มสูง 2-7 ซม. Aiko บำรุงกระดูก (50 แคปซูล),450.0,137,39,Chiang Mai,61650.0,0.2826086956521739,Mid-Range,Rural
4483599307,Bone & Joint Support,ISO cur ma ข้อเข่า บำรุงเข่า,690.0,80,21,Bangkok,55200.0,0.25925925925925924,Premium,Bangkok
4239216065,Bone & Joint Support,Abalone Collagen Advance อาบาโลน คอลลาเจน แอดวานซ์ กระปุก 100กรัม,289.0,54,7,Bangkok,15606.0,0.12727272727272726,Mid-Range,Bangkok
4743602332,Bone & Joint Support,"""กระปุก60เม็ด""สุภาพโอสถ BLACK SESAME OIL+RICE BRAN OIL  น้ำมันงาดำรำข้าว สกัดเย็นเกรดพรีเมี่ยม",289.0,59,13,Bangkok,17051.0,0.21666666666666667,Mid-Range,Bangkok
4106567805,Bone & Joint Support,LYNAE DR.LEE&DR.ALBERT VITACARE (60 CAPSULES) EXP 020/24 ไลเน่ ไวต้่ แคร์ พลัส 60 แคปซูล,624.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
2817381587,Bone & Joint Support,แคลซ่า calza1500 แคลเซี่ยมชนิดดูดซึมดี แบบซองชงน้ำ 1กล่อง 30ซอง ทานง่าย ไม่ทำให้ท้องผูก,328.0,400,44,Sa Kaeo,131200.0,0.10972568578553615,Mid-Range,Rural
3637567155,Bone & Joint Support,RUXIUM รูเซี่ยม UC-II อาหารเสริมกระดูก แคลเซียมกระดูก อาหารเสริมเข่า สำหรับผู้ที่ปวดเข่า ปวดข้อ ปวดหลัง ปวดคอ เรื่องกระดูก ไขข้อ 1 กล่อง,390.0,1059,188,Bangkok,413010.0,0.17735849056603772,Mid-Range,Bangkok
4200258083,Bone & Joint Support,ดีบูนของแท้ ส่งฟรี (ชนิดผง) D-BOON ดีบูนเน่ #ของแท้100%1 กล่อง ตัดหรือเปลี่ยนคิวอาร์โค้ด มีของแถมให้สำหรับคนที่กดติดตามร้านฟรี,770.0,71,12,Buri Ram,54670.0,0.16666666666666666,Premium,Rural
4232740412,Bone & Joint Support,Hadano collagen ฮาดาโนะ คอลลาเจนนำเข้าจากญี่ปุ่น พร้อมส่งฟรี ของแท้💯 คอลลาเจนแท้💯,390.0,327,90,Udon Thani,127530.0,0.27439024390243905,Mid-Range,Rural
2414108386,Bone & Joint Support,Mega We Care Calcium-D [90 แคปซูล] กระดูกและฟัน,285.0,42,7,Bangkok,11970.0,0.16279069767441862,Mid-Range,Bangkok
1633880598,Bone & Joint Support,ส่งฟรี!! กิฟฟารีน คอลลาสติน สารสกัดจากเยื่อหุ้มเปลือกไข่ อาการปวดข้อ ปวดเข่า เพิ่มน้ำหล่อเลี้ยงข้อ ลดการเสื่อมสลายของกระดูกอ่อน,740.0,20,6,Bangkok,14800.0,0.2857142857142857,Premium,Bangkok
4736757041,Bone & Joint Support,[1 กล่อง][30 แคปซูล] บำรุงกระดูก + คอลลาเจน Collagen แคลเซี่ยมกระดูก คอลลาเจน แคลเซียม สูตรคุณหมอ คอลลาเจนกระดูก คอลดี Coll D รักษาอาการปวดเข่า,139.0,70,15,Bangkok,9730.0,0.2112676056338028,Budget,Bangkok
4180665357,Bone & Joint Support,น้ำมันงาดำสกัดเย็น Sesame Oil 60 แคปซูล 500 มิลลิกรัม  อาหารเสริม เซซามิน ออยล์,119.0,839,89,Pathum Thani,99841.0,0.10595238095238095,Budget,Rural
4579971472,Bone & Joint Support,✨ส่งฟรี Aiko Calcium ไอโกะ วิตามินแคลเซียมเพิ่มความสูง บำรุงกระดูก จากประเทศญี่ปุ่น ขนาด50แคปซูน (ของแท้+ส่งฟรี),290.0,1059,199,Lampang,307110.0,0.1877358490566038,Mid-Range,Rural
3414019600,Bone & Joint Support,‼️ขายดี‼️น้ำมันงาดำสกัดเย็น จากธรรมชาติ100% 30 แคปซูล  โปรแกนิค มีเซซามินสูง,98.0,9572,1122,Bangkok,938056.0,0.11720463804450015,Budget,Bangkok
2404062,Bone & Joint Support,Mega We Care Calcium เมก้า วีแคร์ แคลเซียม [60 แคปซูล] กระดูกและฟัน,195.0,4113,838,Pathum Thani,802035.0,0.20369470102090423,Budget,Rural
1571936624,Bone & Joint Support,#ส่งฟรี #แคลเซียม กิฟฟารีน ผสมวิตามินดี เพิ่มสูง กระดูกแข็งแรง แคลเซียม 600 มก อาหารเสริมกิฟฟารีน แคล-ดี-แมก 600 Cal-D-Mag 600 Giffarine,420.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
117167804,Bone & Joint Support,เซซามิน ตรา บี เอ็น เฮิร์บส์ Pack 4 กระปุก,1200.0,306,77,Chiang Mai,367200.0,0.250814332247557,Luxury,Rural
2310932289,Bone & Joint Support,AROKA CAL-TYPE 2 Collagen คอลลาเจน ไทพ์ทู calcium collagen type 2,295.0,155,25,Bangkok,45725.0,0.16025641025641027,Mid-Range,Bangkok
2645056433,Bone & Joint Support,COLLA-MAX PLUS+ เพียวคอลลาเจนแท้ 100% ไทพ์ทู ไดเปปไทด์ วัตถุดิบเกรดพรีเมี่ยมจากญี่ปุ่น ปริมาณ 50 กรัม,99.0,2738,495,Bangkok,271062.0,0.18072289156626506,Budget,Bangkok
4277227546,Bone & Joint Support,Calcium HI D Plus แคลเซียม ไฮดี พลัส [20 แคปซูล],94.05,1970,246,Bangkok,185278.5,0.1248097412480974,Budget,Bangkok
2295083516,Bone & Joint Support,สินค้าขายดี มิตรพลัสน้ำมันงาดำสกัดเย็นเกรดพรีเมี่ยม รีวิวจากผู้ใช้จริง ปวดข้อ ปวดเข่า ปวดกระดูกนอนไม่หลับให้เราดูแลคุณ ขนาด 30-90 เม็ด,96.0,9999,3473,Bangkok,959904.0,0.3473,Budget,Bangkok
3463555522,Bone & Joint Support,"TopLux Nutrition, Magnesium Glycinate Complex 525 mg. 90 แคปซูล125% DV การดูดซึมสูง ให้นอนหลับสนิท ส่งเสริมสุขภาพหัวใจและหลอดเลือด(สินค้าขายดี USA)",750.0,563,35,Nonthaburi,422250.0,0.06205673758865248,Premium,Rural
1591308112,Bone & Joint Support,แคลเซียม CALHOF PLUS 120 เม็ด แคลฮอฟ พลัส  สินค้าใหม่อายุยาว ควรบริโภคก่อน 05/2024 บำรุง กระดูก,269.0,123,18,Bangkok,33087.0,0.14516129032258066,Mid-Range,Bangkok
4526613475,Bone & Joint Support,Condoquin อาหารเสริม บำรุงไขข้อและกระดูก สำหรับสุนัขและแมว (ขนาดบรรจุ 30 เม็ด),139.0,65,9,Bangkok,9035.0,0.13636363636363635,Budget,Bangkok
2878104755,Bone & Joint Support,Maxxlife Magnesium Plus แม็กซ์ไลฟ์ แมกนีเซียม พลัส 60 เม็ด(Tablets) ผลิตภัณฑ์เสริมอาหาร,342.0,55,6,Bangkok,18810.0,0.10714285714285714,Mid-Range,Bangkok
4232596727,Bone & Joint Support,Hadano collagen ฮาดาโนะ คอลลาเจน ซื้อ 1 แถม 1 เพียง 390฿ ส่งฟรี,390.0,70,23,Udon Thani,27300.0,0.323943661971831,Mid-Range,Rural
4436981553,Bone & Joint Support,✅ ส่งฟรี!!! ✅ Movita ผลิตภัณฑ์เสริมอาหาร กระดูก 1 กล่องมี 15 แคปซูน,882.0,744,185,Bangkok,656208.0,0.2483221476510067,Premium,Bangkok
1145076351,Bone & Joint Support,"Doctor's Best, Vitamin D3, 125 mcg (5000 IU) x 180 Softgels แคลเซียม และ กระดูก",319.0,4080,760,Nakhon Sawan,1301520.0,0.1862288654741485,Mid-Range,Rural
4318480869,Bone & Joint Support,ส่งฟรี เม็ดเคี้ยวแคลเซียมสูง นมเม็ดเด็ก แคลเซียม แคลเซียมตัวสูง แคลเซียมเพิ่มความสูง เม็ดเคี้ยวสูง กิฟฟารีน Calcium chewable tablets for children,290.0,30,6,Samut Prakan,8700.0,0.1935483870967742,Mid-Range,Rural
1786438838,Bone & Joint Support,"Nature's Bounty, Calcium Magnesium Zinc with Vitamin D3, 100 Coated Caplets",395.0,629,97,Nonthaburi,248455.0,0.15396825396825398,Mid-Range,Rural
350708854,Bone & Joint Support,Blackmores Bio Calcium + D3 แบลคมอร์ส ไบโอ แคลเซี่ยม [60 เม็ด] มีวิตามินดี เพื่อช่วยในการดูดซึมแคลเซียม,253.0,5232,1123,Pathum Thani,1323696.0,0.21459965602904643,Mid-Range,Rural
4007125888,Bone & Joint Support,💥Lotใหม่💥Amsel Calcium L-Threonate+Collagen Type II แอมเซล แคลเซียม แอล-ทริโอเนต พลัส คอลลาเจนไทพ์ ทู (60 แคปซูล),297.0,32,3,Phatthalung,9504.0,0.09090909090909091,Mid-Range,Rural
2145408124,Bone & Joint Support,"น้ำมันงาดำสกัดเย็น 1,000 มก. 60 แคปซูล (อิมมอร์)",590.0,1307,222,Samut Prakan,771130.0,0.16972477064220184,Premium,Rural
4803563214,Bone & Joint Support,(สูตรใหม่) Ensure Gold เอนชัวร์ โกลด์ สูตรโปรตีนจากธัญพืช 3 ชนิด 850g 1 กระป๋อง,799.0,0,0,Buri Ram,0.0,0.0,Premium,Rural
4799808434,Bone & Joint Support,Amado Gold Collagen - อมาโด้ โกลด์ คอลลาเจน 3 ซอง (300กรัม/ซอง),2290.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4799756605,Bone & Joint Support,Amado Gold Collagen - อมาโด้ โกลด์ คอลลาเจน 1 ซอง (300กรัม/กระป๋อง),799.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4791382586,Bone & Joint Support,แคลเซียม แคนเซียม    ( 400 มิลลิกรัม ) CAL-D-MAG 400 mg clacium  ทานได้ทุกวัย,186.0,11,1,Bangkok,2046.0,0.08333333333333333,Budget,Bangkok
4787822795,Bone & Joint Support,[ของแท้💯%]ชุดฟื้นฟูหมอนรองกระดูกทับเส้นประสาท ข้อเข่าเสื่อม แพคคู่ UNI-OIL/ U-PROFEX มี 30 แคปซูล ทานก่อนนอน 1 เม็ด,2499.0,0,1,Samut Prakan,0.0,1.0,Luxury,Rural
4787125031,Bone & Joint Support,แอนลีน โททอล 10 กลิ่นวานิลลา Anlene Total 10 800g,675.0,0,1,Chonburi,0.0,1.0,Premium,Rural
4786029999,Bone & Joint Support,seres  Cal-type2บำรุงกระดูกและข้อ รักษาข้อเสื่อม Seres Cal-type2 เซเรส แคล-ไทป์2 (Calcium L threonate+ UC II ) ของแท้100,195.0,0,2,Bueng Kan,0.0,2.0,Budget,Rural
4785084345,Bone & Joint Support,นิภา คอลลาเจน,249.0,0,0,Nakhon Ratchasima,0.0,0.0,Mid-Range,Rural
4784970957,Bone & Joint Support,Aiko Calcium ไอโกะ วิตามินแคลเซียมเพิ่มความสูง บำรุงกระดูก จากประเทศญี่ปุ่น ขนาด50แคปซูล (ของแท้100เปอร์เซ็น),235.0,0,1,Chiang Mai,0.0,1.0,Mid-Range,Rural
4783372631,Bone & Joint Support,คอลลาเจนผัก  Yumiko Colly Veggie Collagen  คอลลาเจนไตรเปปไทด์  20000mg.1 กระปุก ลดปวด ผิวสวย,390.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4783355469,Bone & Joint Support,โปร 5 แถม 5 ทานได้ทั้งครอบครัว  Yumiko collagen Puls ลุกก็โอย นั่งก็โอย ปวดข้อ ปวดเข่า ปวดหลัง ฝ้า ชะลอวัย,2190.0,0,0,Nonthaburi,0.0,0.0,Luxury,Rural
4781128379,Bone & Joint Support,Calcium -D Mega We Care 20 Capsules Exp11/24,120.0,0,0,Nonthaburi,0.0,0.0,Budget,Rural
4780669829,Bone & Joint Support,โปรคุ้ม 4 แถม 1 Protriva Black Seeds โปรทิว่า แบล็คซีดส์ น้ำมันงาดำสกัดเย็นแท้ 100,1290.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4780464371,Bone & Joint Support,🔥ส่งฟรี🔥 งาดำ สารสกัดเซซามิน เกรดพรีเมี่ยม เข้มข้นบรรจุ 60 แคปซูล พกพาสะดวก ทานง่าย ปวดข้อ ปวดเข่า 🔥สินค้าแท้ 100%🔥,540.0,0,2,Lamphun,0.0,2.0,Premium,Rural
4778812040,Bone & Joint Support,ชุดฟื้นฟูหมอนรองกระดูกทับเส้นประสาท ข้อเข่าเสื่อม แพคคู่ UNI-OIL/ U-PROFEX มี 30 แคปซูล ทานก่อนนอน 1 เม็ด,2429.0,0,0,Samut Prakan,0.0,0.0,Luxury,Rural
4777999703,Bone & Joint Support,"""2 กล่อง"" CC Calcium & Collagen Plus Type ll ซีซี แคลเซียม และ คอลลาเจน พลัส",687.4,0,2,Samut Prakan,0.0,2.0,Premium,Rural
4777609110,Bone & Joint Support,🎈ของแท้💯%🎈ชุดฟื้นฟูหมอนรองกระดูกทับเส้นประสาท ข้อเข่าเสื่อม แพคคู่ UNI-OIL/ U-PROFEX มี 30 แคปซูล ทานก่อนนอน 1 เม็ด,2334.22,12,5,Samut Prakan,28010.64,0.38461538461538464,Luxury,Rural
4774907406,Bone & Joint Support,🔥Ovisure Gold โอวิชัวร์ โกลด์.นมธัญพืชสำหรับบำรุงกระดูกและข้อ แท้💯 #มีสินค้าพร้อมส่ง,999.0,93,12,Chiang Mai,92907.0,0.1276595744680851,Premium,Rural
4771800537,Bone & Joint Support,บำรุงผิว ดูแลกระดูกให้แข็งแรง เดอเอ้คอลลาเจน พลัส 50000ml.,149.0,0,0,Chiang Mai,0.0,0.0,Budget,Rural
4770508648,Bone & Joint Support,แคลเซียม  แคนเซียม  ( 600 มิลลิกรัม ) Calcium,309.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4769150978,Bone & Joint Support,Vistra Bon Activ Bio Calcium วิสทร้า ไบโอ แคลเซียม [30 แคปซูล],384.0,0,0,Pathum Thani,0.0,0.0,Mid-Range,Rural
4769148617,Bone & Joint Support,Eggshell X Collagen Dipeptide (เอ็กเชลล์-เอ็กซ์-คอลลาเจน-ไดเปปไทด์) 10 ซอง/กล่อง,490.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4768973457,Bone & Joint Support,"Mason Natural, Vitamin K2 Plus Vitamin D3, 100 Tablets",449.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4767490224,Bone & Joint Support,( นิภา 5 ) 2 แถม 3 นิภาคอลลาเจนรังนก วิตามินบำรุงผิว สลาย ฝ้า กระ บำรุงร่างกาย นวัตกรรม telosirt ผงรังนกผสมคอลลาเจนและวิตามินอีกหลากหลายชนิด,1000.0,11,4,Nonthaburi,11000.0,0.3333333333333333,Premium,Rural
4767377276,Bone & Joint Support,!! ซื้อ 2 แถม 1 !! Auswelllife AWL Calcium Plus D3 แคลเซียมเพิ่มความสูง แคลเซียมสำหรับเด็ก ดูดซึมง่าย บำรุงกระดูกและฟัน,390.0,0,3,Bangkok,0.0,3.0,Mid-Range,Bangkok
4767321397,Bone & Joint Support,( นิภา 2 ) 1 แถม 1 นิภาคอลลาเจนรังนก วิตามินบำรุงผิว สลาย ฝ้า กระ บำรุงร่างกาย นวัตกรรม telosirt ผงรังนกผสมคอลลาเจนและวิตามินอีกหลากหลายชนิด,499.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4767261395,Bone & Joint Support,( นาริโกะ 3+3 )&gt;&gt;&gt; NARIKO COLLAGEN Tripeptide + vitamin C  นาริโกะ คอลลาเจน ผสม วิตามินซี นาริโก๊ะคอลลาเจน คอลลาเจนแอนสิเรียม,999.0,0,0,Nonthaburi,0.0,0.0,Premium,Rural
4766390871,Bone & Joint Support,ORIHIRO Glucosamine 1500mg 900เม็ด,1089.0,0,0,Chonburi,0.0,0.0,Luxury,Rural
4765941151,Bone & Joint Support,📌 ของแท้ 📌 U-Profex + Uni oil ยูโปรเฟ็ก ยูนิออย ชุดฟื้นฟู หมอนรองกระดูกทับเส้นประสาท ข้อเข่าเสื่อม,2439.0,16,1,Bangkok,39024.0,0.058823529411764705,Luxury,Bangkok
4765882465,Bone & Joint Support,📌 ของแท้ 📌 U-Profex + Uni oil ยูโปรเฟ็ก ยูนิออย ( 1 เดือน ) ชุดฟื้นฟูหมอนรอง กระดูกทับเส้นประสาท ข้อเข่าเสื่อม,2439.0,15,5,Bangkok,36585.0,0.3125,Luxury,Bangkok
4764524973,Bone & Joint Support,"Deal Supplement - Vitamin D3 K2 Softgel, 180 Counts, 2-1 Complex, Vitamin D3 5000 IU & Vitamin K2 MK7",1250.0,38,4,Bangkok,47500.0,0.10256410256410256,Luxury,Bangkok
4760429526,Bone & Joint Support,COD🚗ส่งไว [3 ขวด] [เพิ่มความสูง] เม็ดแคลเซียมโปรไบโอติกนมอูฐเยอรมัน,88.0,0,0,Samut Prakan,0.0,0.0,Budget,Rural
4759818114,Bone & Joint Support,ยูมิโกะ คอลลาเจน ผัก-คอลลาเจน พลัส ลดปวด บำรุงกระดูกข้อ เข่า,590.0,0,1,Samut Prakan,0.0,1.0,Premium,Rural
4759622999,Bone & Joint Support,"โดนัทท์ คอลลาเจนไดเปปไทด์ พลัส โพรไบโอติกส์ 120g. (มีคอลลาเจน 120,000mg/กระป๋อง) Donutt Collagen Dipeptide Probiotic",225.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4759508054,Bone & Joint Support,(ส่งฟรี) แคลเซียม กิฟฟารีน CAL-D-MAG 400 mg GIFFARINE กระดูกแข็งแรง,186.0,0,0,Chanthaburi,0.0,0.0,Budget,Rural
4759442348,Bone & Joint Support,(ส่งฟรี)แคลเซียม น้ำมันปลา กิฟฟารีน Giffarine Cal-D-Mag 400 mg / Fish Oil 500 mg,150.0,0,2,Chanthaburi,0.0,2.0,Budget,Rural
4759342879,Bone & Joint Support,(ส่งฟรี) แคลเซียม กิฟฟารีน น้ำมันปลา กิฟฟารีน กระดูก และข้อ น้ำมันตับปลา กิฟฟารีน calcium fish oil GIFFARINE,150.0,0,1,Chanthaburi,0.0,1.0,Budget,Rural
4759334195,Bone & Joint Support,แคลเซียม กิฟฟารีน  600 มิลลิกรัม  Calcium GIFFARINE ทานได้ทุกวัย,315.0,0,0,Chiang Rai,0.0,0.0,Mid-Range,Rural
4759327545,Bone & Joint Support,(ส่งฟรี) ยูซีทู กิฟฟารีน ยูซี-ทู โกลด์ UC-II GIFFARINE คอลลาเจนไทป์ทู คลอลาเจนกระดูก (อันดีเนเจอร์ คอลลาเจน ไทพ์ทู) ผสม ไฮโดรไลซ์ คอลลาเจน,510.0,0,0,Chanthaburi,0.0,0.0,Premium,Rural
4759324945,Bone & Joint Support,โดนัทท์ คอลลาเจนไดเปปไทด์ พลัส โพรไบโอติกส์ 120g. Donutt Collagen Dipeptide Probiotic,225.0,14,3,Nonthaburi,3150.0,0.2,Mid-Range,Rural
4784975960,Bone & Joint Support,Aiko Calcium ไอโกะ วิตามินแคลเซียมเพิ่มความสูง บำรุงกระดูก จากประเทศญี่ปุ่น ขนาด50แคปซูล (ของแท้100เปอร์เซ็น),235.0,0,0,Chiang Mai,0.0,0.0,Mid-Range,Rural
4783153929,Bone & Joint Support,Schiff Move Free Advanced Plus MSM with Glucosamine + Chondroitin Joint Supplements 120 Coated Tablets,799.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4780405736,Bone & Joint Support,🔥ส่งฟรี🔥 แคลเซียม( 600 มิลลิกรัม ) กระดูกแข็งแรง ปวดข้อ ปวดเข่า ปวดกระดูก บรรจุ 60 เม็ด 🔥สินค้าแท้ 100%🔥,279.0,0,2,Lamphun,0.0,2.0,Mid-Range,Rural
4780402742,Bone & Joint Support,🔥ส่งฟรี🔥 แคลเซียม  CAL-D-MAG 400 mg เพิ่มความสูง บำรุงข้อเข่า เสริมสร้างกระดูกให้แข็งแรง  บรรจุ 60 เม็ด 🔥สินค้าแท้ 100%🔥,186.0,0,1,Lamphun,0.0,1.0,Budget,Rural
4774686451,Bone & Joint Support,[Pack3] Magicus Bond อาหารเสริม เหมาะสำหรับผู้สูงอายุที่มีอาการปวดเข่า ปวดข้อ,2070.0,0,0,Phra Nakhon Si Ayutthaya,0.0,0.0,Luxury,Rural
4770097598,Bone & Joint Support,แคลเซียม กิฟฟารีน ขนาด 400 และ 600 มิลลิกรัม calcium Giffarine,186.0,0,0,Bangkok,0.0,0.0,Budget,Bangkok
4768873461,Bone & Joint Support,[2 กระปุก] Vistra Bio Calcium L-Threonate Plus วิสทร้า ไบโอ แคลเซียม แอล ทรีโอเนต พลัส [30 แคปซูล],760.0,0,1,Pathum Thani,0.0,1.0,Premium,Rural
4767377276,Bone & Joint Support,!! ซื้อ 2 แถม 1 !! Auswelllife AWL Calcium Plus D3 แคลเซียมเพิ่มความสูง แคลเซียมสำหรับเด็ก ดูดซึมง่าย บำรุงกระดูกและฟัน,690.0,0,3,Bangkok,0.0,3.0,Premium,Bangkok
4765942001,Bone & Joint Support,2 กระปุกถูกกว่า งาดำสะกัดเย็น (ไร่ไทย),292.0,0,2,Samut Prakan,0.0,2.0,Mid-Range,Rural
4760953639,Bone & Joint Support,Flexigen & เวียร์เฟล็ก Mega we care อาหารเสริมบำรุงกระดูกและข้อ,620.0,16,5,Khon Kaen,9920.0,0.29411764705882354,Premium,Rural
4760953639,Bone & Joint Support,Flexigen & เวียร์เฟล็ก Mega we care อาหารเสริมบำรุงกระดูกและข้อ,450.0,16,5,Khon Kaen,7200.0,0.29411764705882354,Mid-Range,Rural
4630505420,Bone & Joint Support,**ของแท้ พร้อมส่ง** ไอโกะ แคลเซียมเพิ่มสูง 2-7 ซม. Aiko บำรุงกระดูก (50 แคปซูล),230.0,137,39,Chiang Mai,31510.0,0.2826086956521739,Mid-Range,Rural
2295083516,Bone & Joint Support,สินค้าขายดี มิตรพลัสน้ำมันงาดำสกัดเย็นเกรดพรีเมี่ยม รีวิวจากผู้ใช้จริง ปวดข้อ ปวดเข่า ปวดกระดูกนอนไม่หลับให้เราดูแลคุณ ขนาด 30-90 เม็ด,275.0,9999,3473,Bangkok,2749725.0,0.3473,Mid-Range,Bangkok
4220806141,Bone & Joint Support,น้ำมันงาดำสกัดเย็น ตรา ไฟโตซามีน มีสารเซซามินสูง 15 เท่า (โปร 2 แถม1),309.0,10,4,Nonthaburi,3090.0,0.36363636363636365,Mid-Range,Rural
4598788977,Multivitamins,พร้อมส่ง/ของแท้/ 3 Miracles ทรี มิราเคิลส์ อาหารเสริมจากถั่งเช่า เห็ดหลินจือ โสม / 1 กล่อง 30 แคปซูล,165.0,11,4,Bangkok,1815.0,0.3333333333333333,Budget,Bangkok
3947278854,Multivitamins,mamarine Pure Colla 100 g. มามารีน คอลลาเจนบริสุทธิ์,200.0,445,47,Samut Prakan,89000.0,0.10538116591928251,Budget,Rural
4610863896,Multivitamins,เซเรส อิโนซิทอล Seres Inositol  30 แคปซูล (วันหมดอายุ 10/3/25),99.0,71,12,Bangkok,7029.0,0.16666666666666666,Budget,Bangkok
4053395055,Multivitamins,ขาวละออ ห้ารากสกัดชนิดเม็ด 60 เม็ด/ขวด,125.0,575,85,Bangkok,71875.0,0.14756944444444445,Budget,Bangkok
1569816841,Multivitamins,Bode B COMPLEX Multi 8 โบเด้ วิตามิน บี รวม 100 เม็ด,189.0,147,28,Uthai Thani,27783.0,0.1891891891891892,Budget,Rural
4108632794,Multivitamins,✅หมดอายุ 01/2024✅ขายถูก Boom Vitamin C Complex 1 กระปุก x 30 Capsules ผลิตภัณฑ์เสริมอาหารวิตามินซีธรรมชาติ,85.0,31,4,Chanthaburi,2635.0,0.125,Budget,Rural
4483596439,Multivitamins,TOMAZING PLUS2 โทเมซิง พลัส2 ไลโคปีน ต่อม ลูกหมาก 30แคปซูล,640.0,249,53,Bangkok,159360.0,0.212,Premium,Bangkok
2752197817,Multivitamins,🔥 พร้อมส่ง! 🔥 VB-Complex วีบีคอมเพล็กซ์ วิตามินบีรวม คลายเครียด บำรุงสมองและระบบประสาท ลดอาการมือชา เท้าชา (1 แถม 1 120 แคปซูล),275.0,1107,297,Saraburi,304425.0,0.26805054151624547,Mid-Range,Rural
4676657447,Multivitamins,Handy Herb Gummy Ener-G แฮนดี้เฮิร์บ กัมมี่ ชนิดเคี้ยว อร่อยเพลิน กลิ่นเลมอน [1กล่อง/6ซอง],177.0,18,4,Pathum Thani,3186.0,0.21052631578947367,Budget,Rural
1357922808,Multivitamins,Multi Vitamins Plus Mineral วิตามินรวมและแร่ธาตุ เม็ดฟู่ บริษัท Sunlife จากประเทศ เยอรมัน,145.0,567,107,Udon Thani,82215.0,0.18838028169014084,Budget,Rural
2790119232,Multivitamins,"เปล้าตะวันขับลมตราเพชรแดง ตำรับยาจากสมุนไพรออร์แกนิค 4 ชนิด 

บรรจุ60แคปซูล",225.0,815,160,Bangkok,183375.0,0.19607843137254902,Mid-Range,Bangkok
4108730406,Multivitamins,✅หมดอายุ 01/2024✅Boom Dnax บูม ดีแนกซ์ แท้💯,165.0,2055,196,Chanthaburi,339075.0,0.09533073929961089,Budget,Rural
1321890371,Multivitamins,วิตามินบีรวม เม็ดฟู่ เหนื่อยล้าจาการทำงาน Sunlife Twist จากประเทศเยอรมัน,145.0,363,75,Udon Thani,52635.0,0.20604395604395603,Budget,Rural
4327651253,Multivitamins,1 ขวด เฟิร์นเฮิร์บเจนแซท เจริญอาหาร เพิ่มน้ำหนัก ปรับธาตุ ช่วยระบบขับถ่าย,129.0,459,93,Khon Kaen,59211.0,0.20217391304347826,Budget,Rural
339986068,Multivitamins,นูทริ โฟลิค NUTRI FOLIC GIFFARINE #เลือดจาง #โลหิตจาง #ธาลัสซีเมีย #บำรุงร่างกาย #อ่อนเพลีย #โฟลิค #คนท้อง #ตั้งท้อง #ตั้งครรภ์ #อาหารเสริม,180.0,9,3,Bangkok,1620.0,0.3,Budget,Bangkok
304438121,Multivitamins,วิตามินซี รูปและรสผลไม้ เยลลี่ Hi C fruit Chewies Vitamin C ขนาดบรรจุ 200 กรัม 100 เม็ด,199.0,425,82,Nonthaburi,84575.0,0.19248826291079812,Budget,Rural
4396988209,Multivitamins,โคลีนบี กิฟฟารีน วิตามินบีรวม วิตามินบี Choline - B GIFFARINE โคลีน โคลีนบีกิฟฟารีน,205.8,266,38,Bangkok,54742.8,0.14232209737827714,Mid-Range,Bangkok
4604581826,Multivitamins,[[**ขวด 150 ml**]]  เบนไซรัป น้ำมันปลา Bain Syrup DHA 70% Omega 3 150 ml  Nutrimaster  (วันหมดอายุ 18/7/24),145.0,194,31,Bangkok,28130.0,0.15897435897435896,Budget,Bangkok
2752335025,Multivitamins,🔥 ส่งฟรี! ส่งไว 🔥 VB-Complex วีบีคอมเพล็กซ์ วิตามินบีรวม (1 แถม 1 ** 120 แคปซูล),275.0,108,23,Saraburi,29700.0,0.21100917431192662,Mid-Range,Rural
4785729406,Multivitamins,เบื่ออาหาร วิตามินเพิ่มน้ำหนัก ช่วยได้,79.0,0,0,Maha Sarakham,0.0,0.0,Budget,Rural
2752320100,Multivitamins,🔥 พร้อมส่ง! 🔥 VB-Complex วีบีคอมเพล็กซ์ วิตามินบีรวม คลายเครียด บำรุงสมองและระบบประสาท ลดอาการมือชา เท้าชา (1 กระปุก 60 แคปซูล),179.0,942,264,Saraburi,168618.0,0.2799575821845175,Budget,Rural
4610455449,Multivitamins,น้ำมันปลา1200mg.+วิตามิน Seres Fish oil  Hi- DHA EPA omega3 30 เม็ด(วันหมดอายุ 18/4/25),99.0,130,33,Bangkok,12870.0,0.25190839694656486,Budget,Bangkok
4374468443,Multivitamins,Chela zinc15mg 10 เม็ด แถมฟรี Sodamint 1000เม็ด exp.24/11/2026,185.0,202,54,Bangkok,37370.0,0.2660098522167488,Budget,Bangkok
